user_id,start_time,duration
u0,2013-03-27 04:00:00,212
u0,2013-03-27 05:00:00,0
u0,2013-03-27 06:00:00,0
u0,2013-03-27 07:00:00,0
u0,2013-03-27 08:00:00,0
u0,2013-03-27 09:00:00,0
u0,2013-03-27 10:00:00,0
u0,2013-03-27 11:00:00,1982
u0,2013-03-27 12:00:00,80
u0,2013-03-27 13:00:00,141
u0,2013-03-27 14:00:00,3439
u0,2013-03-27 15:00:00,2077
u0,2013-03-27 16:00:00,0
u0,2013-03-27 17:00:00,5829
u0,2013-03-27 18:00:00,0
u0,2013-03-27 19:00:00,1928
u0,2013-03-27 20:00:00,3451
u0,2013-03-27 21:00:00,2480
u0,2013-03-27 22:00:00,1080
u0,2013-03-27 23:00:00,272
u0,2013-03-28 00:00:00,737
u0,2013-03-28 01:00:00,1553
u0,2013-03-28 02:00:00,202
u0,2013-03-28 03:00:00,0
u0,2013-03-28 04:00:00,0
u0,2013-03-28 05:00:00,0
u0,2013-03-28 06:00:00,0
u0,2013-03-28 07:00:00,0
u0,2013-03-28 08:00:00,0
u0,2013-03-28 09:00:00,0
u0,2013-03-28 10:00:00,0
u0,2013-03-28 11:00:00,1330
u0,2013-03-28 12:00:00,191
u0,2013-03-28 13:00:00,0
u0,2013-03-28 14:00:00,0
u0,2013-03-28 15:00:00,4123
u0,2013-03-28 16:00:00,0
u0,2013-03-28 17:00:00,2480
u0,2013-03-28 18:00:00,524
u0,2013-03-28 19:00:00,2007
u0,2013-03-28 20:00:00,4165
u0,2013-03-28 21:00:00,2673
u0,2013-03-28 22:00:00,917
u0,2013-03-28 23:00:00,0
u0,2013-03-29 00:00:00,958
u0,2013-03-29 01:00:00,1573
u0,2013-03-29 02:00:00,1735
u0,2013-03-29 03:00:00,416
u0,2013-03-29 04:00:00,1775
u0,2013-03-29 05:00:00,0
u0,2013-03-29 06:00:00,0
u0,2013-03-29 07:00:00,0
u0,2013-03-29 08:00:00,0
u0,2013-03-29 09:00:00,0
u0,2013-03-29 10:00:00,0
u0,2013-03-29 11:00:00,1337
u0,2013-03-29 12:00:00,71
u0,2013-03-29 13:00:00,0
u0,2013-03-29 14:00:00,4640
u0,2013-03-29 15:00:00,3396
u0,2013-03-29 16:00:00,302
u0,2013-03-29 17:00:00,4740
u0,2013-03-29 18:00:00,0
u0,2013-03-29 19:00:00,1856
u0,2013-03-29 20:00:00,412
u0,2013-03-29 21:00:00,71
u0,2013-03-29 22:00:00,5052
u0,2013-03-29 23:00:00,413
u0,2013-03-30 00:00:00,1531
u0,2013-03-30 01:00:00,1907
u0,2013-03-30 02:00:00,2603
u0,2013-03-30 03:00:00,787
u0,2013-03-30 04:00:00,0
u0,2013-03-30 05:00:00,0
u0,2013-03-30 06:00:00,0
u0,2013-03-30 07:00:00,0
u0,2013-03-30 08:00:00,0
u0,2013-03-30 09:00:00,0
u0,2013-03-30 10:00:00,0
u0,2013-03-30 11:00:00,0
u0,2013-03-30 12:00:00,0
u0,2013-03-30 13:00:00,0
u0,2013-03-30 14:00:00,0
u0,2013-03-30 15:00:00,0
u0,2013-03-30 16:00:00,0
u0,2013-03-30 17:00:00,2458
u0,2013-03-30 18:00:00,4597
u0,2013-03-30 19:00:00,1047
u0,2013-03-30 20:00:00,3016
u0,2013-03-30 21:00:00,2258
u0,2013-03-30 22:00:00,3479
u0,2013-03-30 23:00:00,7999
u0,2013-03-31 00:00:00,0
u0,2013-03-31 01:00:00,2523
u0,2013-03-31 02:00:00,9127
u0,2013-03-31 03:00:00,0
u0,2013-03-31 04:00:00,323
u0,2013-03-31 05:00:00,757
u0,2013-03-31 06:00:00,0
u0,2013-03-31 07:00:00,0
u0,2013-03-31 08:00:00,0
u0,2013-03-31 09:00:00,0
u0,2013-03-31 10:00:00,0
u0,2013-03-31 11:00:00,0
u0,2013-03-31 12:00:00,0
u0,2013-03-31 13:00:00,0
u0,2013-03-31 14:00:00,0
u0,2013-03-31 15:00:00,766
u0,2013-03-31 16:00:00,3279
u0,2013-03-31 17:00:00,4070
u0,2013-03-31 18:00:00,6518
u0,2013-03-31 19:00:00,0
u0,2013-03-31 20:00:00,2851
u0,2013-03-31 21:00:00,4247
u0,2013-03-31 22:00:00,1190
u0,2013-03-31 23:00:00,210
u0,2013-04-01 00:00:00,0
u0,2013-04-01 01:00:00,161
u0,2013-04-01 02:00:00,0
u0,2013-04-01 03:00:00,567
u0,2013-04-01 04:00:00,313
u0,2013-04-01 05:00:00,0
u0,2013-04-01 06:00:00,0
u0,2013-04-01 07:00:00,0
u0,2013-04-01 08:00:00,0
u0,2013-04-01 09:00:00,0
u0,2013-04-01 10:00:00,2374
u0,2013-04-01 11:00:00,2127
u0,2013-04-01 12:00:00,61
u0,2013-04-01 13:00:00,0
u0,2013-04-01 14:00:00,5054
u0,2013-04-01 15:00:00,232
u0,2013-04-01 16:00:00,0
u0,2013-04-01 17:00:00,4709
u0,2013-04-01 18:00:00,0
u0,2013-04-01 19:00:00,2975
u0,2013-04-01 20:00:00,2756
u0,2013-04-01 21:00:00,6707
u0,2013-04-01 22:00:00,0
u0,2013-04-01 23:00:00,1849
u0,2013-04-02 00:00:00,1420
u0,2013-04-02 01:00:00,0
u0,2013-04-02 02:00:00,0
u0,2013-04-02 03:00:00,0
u0,2013-04-02 04:00:00,0
u0,2013-04-02 05:00:00,0
u0,2013-04-02 06:00:00,0
u0,2013-04-02 07:00:00,0
u0,2013-04-02 08:00:00,0
u0,2013-04-02 09:00:00,0
u0,2013-04-02 10:00:00,0
u0,2013-04-02 11:00:00,1917
u0,2013-04-02 12:00:00,3056
u0,2013-04-02 13:00:00,1814
u0,2013-04-02 14:00:00,2915
u0,2013-04-02 15:00:00,8172
u0,2013-04-02 16:00:00,0
u0,2013-04-02 17:00:00,1110
u0,2013-04-02 18:00:00,1520
u0,2013-04-02 19:00:00,1079
u0,2013-04-02 20:00:00,1371
u0,2013-04-02 21:00:00,2371
u0,2013-04-02 22:00:00,121
u0,2013-04-02 23:00:00,273
u0,2013-04-03 00:00:00,564
u0,2013-04-03 01:00:00,363
u0,2013-04-03 02:00:00,0
u0,2013-04-03 03:00:00,0
u0,2013-04-03 04:00:00,0
u0,2013-04-03 05:00:00,0
u0,2013-04-03 06:00:00,0
u0,2013-04-03 07:00:00,999
u0,2013-04-03 08:00:00,0
u0,2013-04-03 09:00:00,0
u0,2013-04-03 10:00:00,2401
u0,2013-04-03 11:00:00,1319
u0,2013-04-03 12:00:00,51
u0,2013-04-03 13:00:00,0
u0,2013-04-03 14:00:00,4478
u0,2013-04-03 15:00:00,3736
u0,2013-04-03 16:00:00,1966
u0,2013-04-03 17:00:00,3157
u0,2013-04-03 18:00:00,2848
u0,2013-04-03 19:00:00,1997
u0,2013-04-03 20:00:00,816
u0,2013-04-03 21:00:00,716
u0,2013-04-03 22:00:00,5245
u0,2013-04-03 23:00:00,949
u0,2013-04-04 00:00:00,160
u0,2013-04-04 01:00:00,0
u0,2013-04-04 02:00:00,0
u0,2013-04-04 03:00:00,0
u0,2013-04-04 04:00:00,0
u0,2013-04-04 05:00:00,0
u0,2013-04-04 06:00:00,0
u0,2013-04-04 07:00:00,0
u0,2013-04-04 08:00:00,0
u0,2013-04-04 09:00:00,0
u0,2013-04-04 10:00:00,0
u0,2013-04-04 11:00:00,1691
u0,2013-04-04 12:00:00,151
u0,2013-04-04 13:00:00,0
u0,2013-04-04 14:00:00,0
u0,2013-04-04 15:00:00,0
u0,2013-04-04 16:00:00,3180
u0,2013-04-04 17:00:00,625
u0,2013-04-04 18:00:00,2613
u0,2013-04-04 19:00:00,1780
u0,2013-04-04 20:00:00,1392
u0,2013-04-04 21:00:00,0
u0,2013-04-04 22:00:00,765
u0,2013-04-04 23:00:00,1010
u0,2013-04-05 00:00:00,1754
u0,2013-04-05 01:00:00,1463
u0,2013-04-05 02:00:00,313
u0,2013-04-05 03:00:00,0
u0,2013-04-05 04:00:00,0
u0,2013-04-05 05:00:00,0
u0,2013-04-05 06:00:00,0
u0,2013-04-05 07:00:00,0
u0,2013-04-05 08:00:00,0
u0,2013-04-05 09:00:00,0
u0,2013-04-05 10:00:00,0
u0,2013-04-05 11:00:00,1720
u0,2013-04-05 12:00:00,0
u0,2013-04-05 13:00:00,3388
u0,2013-04-05 14:00:00,3046
u0,2013-04-05 15:00:00,798
u0,2013-04-05 16:00:00,3369
u0,2013-04-05 17:00:00,5889
u0,2013-04-05 18:00:00,0
u0,2013-04-05 19:00:00,1896
u0,2013-04-05 20:00:00,605
u0,2013-04-05 21:00:00,0
u0,2013-04-05 22:00:00,5152
u0,2013-04-05 23:00:00,5579
u0,2013-04-06 00:00:00,0
u0,2013-04-06 01:00:00,5821
u0,2013-04-06 02:00:00,0
u0,2013-04-06 03:00:00,1785
u0,2013-04-06 04:00:00,0
u0,2013-04-06 05:00:00,0
u0,2013-04-06 06:00:00,0
u0,2013-04-06 07:00:00,0
u0,2013-04-06 08:00:00,0
u0,2013-04-06 09:00:00,0
u0,2013-04-06 10:00:00,444
u0,2013-04-06 11:00:00,61
u0,2013-04-06 12:00:00,847
u0,2013-04-06 13:00:00,323
u0,2013-04-06 14:00:00,1118
u0,2013-04-06 15:00:00,413
u0,2013-04-06 16:00:00,0
u0,2013-04-06 17:00:00,0
u0,2013-04-06 18:00:00,578
u0,2013-04-06 19:00:00,2146
u0,2013-04-06 20:00:00,3852
u0,2013-04-06 21:00:00,2974
u0,2013-04-06 22:00:00,1797
u0,2013-04-06 23:00:00,444
u0,2013-04-07 00:00:00,4800
u0,2013-04-07 01:00:00,1139
u0,2013-04-07 02:00:00,4852
u0,2013-04-07 03:00:00,312
u0,2013-04-07 04:00:00,1383
u0,2013-04-07 05:00:00,0
u0,2013-04-07 06:00:00,0
u0,2013-04-07 07:00:00,0
u0,2013-04-07 08:00:00,0
u0,2013-04-07 09:00:00,0
u0,2013-04-07 10:00:00,0
u0,2013-04-07 11:00:00,0
u0,2013-04-07 12:00:00,0
u0,2013-04-07 13:00:00,0
u0,2013-04-07 14:00:00,3036
u0,2013-04-07 15:00:00,253
u0,2013-04-07 16:00:00,1967
u0,2013-04-07 17:00:00,3640
u0,2013-04-07 18:00:00,1018
u0,2013-04-07 19:00:00,121
u0,2013-04-07 20:00:00,534
u0,2013-04-07 21:00:00,0
u0,2013-04-07 22:00:00,0
u0,2013-04-07 23:00:00,0
u0,2013-04-08 00:00:00,2855
u0,2013-04-08 01:00:00,918
u0,2013-04-08 02:00:00,523
u0,2013-04-08 03:00:00,483
u0,2013-04-08 04:00:00,41
u0,2013-04-08 05:00:00,0
u0,2013-04-08 06:00:00,0
u0,2013-04-08 07:00:00,0
u0,2013-04-08 08:00:00,0
u0,2013-04-08 09:00:00,0
u0,2013-04-08 10:00:00,0
u0,2013-04-08 11:00:00,1057
u0,2013-04-08 12:00:00,1079
u0,2013-04-08 13:00:00,3035
u0,2013-04-08 14:00:00,1180
u0,2013-04-08 15:00:00,1684
u0,2013-04-08 16:00:00,4084
u0,2013-04-08 17:00:00,4507
u0,2013-04-08 18:00:00,0
u0,2013-04-08 19:00:00,424
u0,2013-04-08 20:00:00,5044
u0,2013-04-08 21:00:00,991
u0,2013-04-08 22:00:00,252
u0,2013-04-08 23:00:00,382
u0,2013-04-09 00:00:00,242
u0,2013-04-09 01:00:00,41
u0,2013-04-09 02:00:00,5439
u0,2013-04-09 03:00:00,0
u0,2013-04-09 04:00:00,0
u0,2013-04-09 05:00:00,0
u0,2013-04-09 06:00:00,0
u0,2013-04-09 07:00:00,0
u0,2013-04-09 08:00:00,0
u0,2013-04-09 09:00:00,0
u0,2013-04-09 10:00:00,0
u0,2013-04-09 11:00:00,222
u0,2013-04-09 12:00:00,0
u0,2013-04-09 13:00:00,3322
u0,2013-04-09 14:00:00,3390
u0,2013-04-09 15:00:00,343
u0,2013-04-09 16:00:00,0
u0,2013-04-09 17:00:00,0
u0,2013-04-09 18:00:00,81
u0,2013-04-09 19:00:00,1270
u0,2013-04-09 20:00:00,5215
u0,2013-04-09 21:00:00,91
u0,2013-04-09 22:00:00,1836
u0,2013-04-09 23:00:00,303
u0,2013-04-10 00:00:00,931
u0,2013-04-10 01:00:00,584
u0,2013-04-10 02:00:00,504
u0,2013-04-10 03:00:00,0
u0,2013-04-10 04:00:00,0
u0,2013-04-10 05:00:00,0
u0,2013-04-10 06:00:00,0
u0,2013-04-10 07:00:00,0
u0,2013-04-10 08:00:00,0
u0,2013-04-10 09:00:00,0
u0,2013-04-10 10:00:00,0
u0,2013-04-10 11:00:00,1867
u0,2013-04-10 12:00:00,212
u0,2013-04-10 13:00:00,61
u0,2013-04-10 14:00:00,4742
u0,2013-04-10 15:00:00,4357
u0,2013-04-10 16:00:00,0
u0,2013-04-10 17:00:00,5174
u0,2013-04-10 18:00:00,0
u0,2013-04-10 19:00:00,524
u0,2013-04-10 20:00:00,2053
u0,2013-04-10 21:00:00,0
u0,2013-04-10 22:00:00,1202
u0,2013-04-10 23:00:00,191
u0,2013-04-11 00:00:00,172
u0,2013-04-11 01:00:00,181
u0,2013-04-11 02:00:00,0
u0,2013-04-11 03:00:00,0
u0,2013-04-11 04:00:00,0
u0,2013-04-11 05:00:00,0
u0,2013-04-11 06:00:00,0
u0,2013-04-11 07:00:00,0
u0,2013-04-11 08:00:00,0
u0,2013-04-11 09:00:00,0
u0,2013-04-11 10:00:00,171
u0,2013-04-11 11:00:00,3584
u0,2013-04-11 12:00:00,3722
u0,2013-04-11 13:00:00,423
u0,2013-04-11 14:00:00,798
u0,2013-04-11 15:00:00,71
u0,2013-04-11 16:00:00,3630
u0,2013-04-11 17:00:00,706
u0,2013-04-11 18:00:00,1704
u0,2013-04-11 19:00:00,3059
u0,2013-04-11 20:00:00,5331
u0,2013-04-11 21:00:00,473
u0,2013-04-11 22:00:00,3047
u0,2013-04-11 23:00:00,614
u0,2013-04-12 00:00:00,727
u0,2013-04-12 01:00:00,696
u0,2013-04-12 02:00:00,0
u0,2013-04-12 03:00:00,0
u0,2013-04-12 04:00:00,0
u0,2013-04-12 05:00:00,0
u0,2013-04-12 06:00:00,71
u0,2013-04-12 07:00:00,0
u0,2013-04-12 08:00:00,0
u0,2013-04-12 09:00:00,0
u0,2013-04-12 10:00:00,0
u0,2013-04-12 11:00:00,1054
u0,2013-04-12 12:00:00,343
u0,2013-04-12 13:00:00,1723
u0,2013-04-12 14:00:00,3763
u0,2013-04-12 15:00:00,4366
u0,2013-04-12 16:00:00,0
u0,2013-04-12 17:00:00,2341
u0,2013-04-12 18:00:00,2793
u0,2013-04-12 19:00:00,3532
u0,2013-04-12 20:00:00,2905
u0,2013-04-12 21:00:00,979
u0,2013-04-12 22:00:00,6257
u0,2013-04-12 23:00:00,0
u0,2013-04-13 00:00:00,2013
u0,2013-04-13 01:00:00,2090
u0,2013-04-13 02:00:00,1797
u0,2013-04-13 03:00:00,1128
u0,2013-04-13 04:00:00,502
u0,2013-04-13 05:00:00,0
u0,2013-04-13 06:00:00,0
u0,2013-04-13 07:00:00,0
u0,2013-04-13 08:00:00,0
u0,2013-04-13 09:00:00,0
u0,2013-04-13 10:00:00,0
u0,2013-04-13 11:00:00,0
u0,2013-04-13 12:00:00,0
u0,2013-04-13 13:00:00,0
u0,2013-04-13 14:00:00,110
u0,2013-04-13 15:00:00,1249
u0,2013-04-13 16:00:00,2112
u0,2013-04-13 17:00:00,544
u0,2013-04-13 18:00:00,585
u0,2013-04-13 19:00:00,1159
u0,2013-04-13 20:00:00,4072
u0,2013-04-13 21:00:00,4339
u0,2013-04-13 22:00:00,1281
u0,2013-04-13 23:00:00,302
u0,2013-04-14 00:00:00,3368
u0,2013-04-14 01:00:00,1482
u0,2013-04-14 02:00:00,212
u0,2013-04-14 03:00:00,245
u0,2013-04-14 04:00:00,71
u0,2013-04-14 05:00:00,0
u0,2013-04-14 06:00:00,0
u0,2013-04-14 07:00:00,0
u0,2013-04-14 08:00:00,0
u0,2013-04-14 09:00:00,0
u0,2013-04-14 10:00:00,2493
u0,2013-04-14 11:00:00,333
u0,2013-04-14 12:00:00,0
u0,2013-04-14 13:00:00,523
u0,2013-04-14 14:00:00,495
u0,2013-04-14 15:00:00,680
u0,2013-04-14 16:00:00,1701
u0,2013-04-14 17:00:00,1966
u0,2013-04-14 18:00:00,1099
u0,2013-04-14 19:00:00,273
u0,2013-04-14 20:00:00,755
u0,2013-04-14 21:00:00,0
u0,2013-04-14 22:00:00,0
u0,2013-04-14 23:00:00,0
u0,2013-04-15 00:00:00,0
u0,2013-04-15 01:00:00,282
u0,2013-04-15 02:00:00,515
u0,2013-04-15 03:00:00,494
u0,2013-04-15 04:00:00,0
u0,2013-04-15 05:00:00,71
u0,2013-04-15 06:00:00,0
u0,2013-04-15 07:00:00,0
u0,2013-04-15 08:00:00,0
u0,2013-04-15 09:00:00,0
u0,2013-04-15 10:00:00,2716
u0,2013-04-15 11:00:00,930
u0,2013-04-15 12:00:00,80
u0,2013-04-15 13:00:00,0
u0,2013-04-15 14:00:00,4852
u0,2013-04-15 15:00:00,2380
u0,2013-04-15 16:00:00,4215
u0,2013-04-15 17:00:00,4772
u0,2013-04-15 18:00:00,0
u0,2013-04-15 19:00:00,2925
u0,2013-04-15 20:00:00,2742
u0,2013-04-15 21:00:00,2268
u0,2013-04-15 22:00:00,1268
u0,2013-04-15 23:00:00,484
u0,2013-04-16 00:00:00,910
u0,2013-04-16 01:00:00,434
u0,2013-04-16 02:00:00,637
u0,2013-04-16 03:00:00,0
u0,2013-04-16 04:00:00,293
u0,2013-04-16 05:00:00,0
u0,2013-04-16 06:00:00,0
u0,2013-04-16 07:00:00,51
u0,2013-04-16 08:00:00,0
u0,2013-04-16 09:00:00,0
u0,2013-04-16 10:00:00,2396
u0,2013-04-16 11:00:00,826
u0,2013-04-16 12:00:00,961
u0,2013-04-16 13:00:00,353
u0,2013-04-16 14:00:00,3207
u0,2013-04-16 15:00:00,2573
u0,2013-04-16 16:00:00,201
u0,2013-04-16 17:00:00,191
u0,2013-04-16 18:00:00,121
u0,2013-04-16 19:00:00,1362
u0,2013-04-16 20:00:00,3632
u0,2013-04-16 21:00:00,5707
u0,2013-04-16 22:00:00,0
u0,2013-04-16 23:00:00,0
u0,2013-04-17 00:00:00,2581
u0,2013-04-17 01:00:00,0
u0,2013-04-17 02:00:00,0
u0,2013-04-17 03:00:00,202
u0,2013-04-17 04:00:00,0
u0,2013-04-17 05:00:00,0
u0,2013-04-17 06:00:00,0
u0,2013-04-17 07:00:00,0
u0,2013-04-17 08:00:00,0
u0,2013-04-17 09:00:00,0
u0,2013-04-17 10:00:00,2601
u0,2013-04-17 11:00:00,1572
u0,2013-04-17 12:00:00,302
u0,2013-04-17 13:00:00,0
u0,2013-04-17 14:00:00,3785
u0,2013-04-17 15:00:00,3145
u0,2013-04-17 16:00:00,372
u0,2013-04-17 17:00:00,5598
u0,2013-04-17 18:00:00,0
u0,2013-04-17 19:00:00,4572
u0,2013-04-17 20:00:00,0
u0,2013-04-17 21:00:00,404
u0,2013-04-17 22:00:00,1179
u0,2013-04-17 23:00:00,0
u0,2013-04-18 00:00:00,0
u0,2013-04-18 01:00:00,0
u0,2013-04-18 02:00:00,0
u0,2013-04-18 03:00:00,0
u0,2013-04-18 04:00:00,0
u0,2013-04-18 05:00:00,0
u0,2013-04-18 06:00:00,0
u0,2013-04-18 07:00:00,0
u0,2013-04-18 08:00:00,0
u0,2013-04-18 09:00:00,0
u0,2013-04-18 10:00:00,0
u0,2013-04-18 11:00:00,0
u0,2013-04-18 12:00:00,0
u0,2013-04-18 13:00:00,0
u0,2013-04-18 14:00:00,0
u0,2013-04-18 15:00:00,222
u0,2013-04-18 16:00:00,3036
u0,2013-04-18 17:00:00,585
u0,2013-04-18 18:00:00,0
u0,2013-04-18 19:00:00,252
u0,2013-04-18 20:00:00,3670
u0,2013-04-18 21:00:00,2844
u0,2013-04-18 22:00:00,3289
u0,2013-04-18 23:00:00,3953
u0,2013-04-19 00:00:00,262
u0,2013-04-19 01:00:00,494
u0,2013-04-19 02:00:00,2671
u0,2013-04-19 03:00:00,445
u0,2013-04-19 04:00:00,0
u0,2013-04-19 05:00:00,0
u0,2013-04-19 06:00:00,0
u0,2013-04-19 07:00:00,0
u0,2013-04-19 08:00:00,0
u0,2013-04-19 09:00:00,0
u0,2013-04-19 10:00:00,1573
u0,2013-04-19 11:00:00,1737
u0,2013-04-19 12:00:00,977
u0,2013-04-19 13:00:00,0
u0,2013-04-19 14:00:00,5074
u0,2013-04-19 15:00:00,2618
u0,2013-04-19 16:00:00,272
u0,2013-04-19 17:00:00,4107
u0,2013-04-19 18:00:00,393
u0,2013-04-19 19:00:00,4981
u0,2013-04-19 20:00:00,746
u0,2013-04-19 21:00:00,2331
u0,2013-04-19 22:00:00,4226
u0,2013-04-19 23:00:00,0
u0,2013-04-20 00:00:00,0
u0,2013-04-20 01:00:00,0
u0,2013-04-20 02:00:00,0
u0,2013-04-20 03:00:00,0
u0,2013-04-20 04:00:00,1130
u0,2013-04-20 05:00:00,0
u0,2013-04-20 06:00:00,0
u0,2013-04-20 07:00:00,0
u0,2013-04-20 08:00:00,0
u0,2013-04-20 09:00:00,0
u0,2013-04-20 10:00:00,0
u0,2013-04-20 11:00:00,0
u0,2013-04-20 12:00:00,0
u0,2013-04-20 13:00:00,0
u0,2013-04-20 14:00:00,6818
u0,2013-04-20 15:00:00,0
u0,2013-04-20 16:00:00,5644
u0,2013-04-20 17:00:00,252
u0,2013-04-20 18:00:00,7738
u0,2013-04-20 19:00:00,0
u0,2013-04-20 20:00:00,2780
u0,2013-04-20 21:00:00,2973
u0,2013-04-20 22:00:00,1229
u0,2013-04-20 23:00:00,4195
u0,2013-04-21 00:00:00,2088
u0,2013-04-21 01:00:00,2949
u0,2013-04-21 02:00:00,727
u0,2013-04-21 03:00:00,0
u0,2013-04-21 04:00:00,917
u0,2013-04-21 05:00:00,0
u0,2013-04-21 06:00:00,0
u0,2013-04-21 07:00:00,0
u0,2013-04-21 08:00:00,0
u0,2013-04-21 09:00:00,0
u0,2013-04-21 10:00:00,0
u0,2013-04-21 11:00:00,0
u0,2013-04-21 12:00:00,1017
u0,2013-04-21 13:00:00,3914
u0,2013-04-21 14:00:00,1412
u0,2013-04-21 15:00:00,1462
u0,2013-04-21 16:00:00,977
u0,2013-04-21 17:00:00,71
u0,2013-04-21 18:00:00,272
u0,2013-04-21 19:00:00,333
u0,2013-04-21 20:00:00,394
