start_timestamp,end_timestamp,user_id,duration,start_time
1365918864,1365919046,u0,182,2013-04-14 05:54:24
1365954845,1365955027,u0,182,2013-04-14 15:54:05
1365955508,1365962154,u0,6646,2013-04-14 16:05:08
1365962645,1365962907,u0,262,2013-04-14 18:04:05
1365963118,1365963743,u0,625,2013-04-14 18:11:58
1365963953,1365964599,u0,646,2013-04-14 18:25:53
1365964829,1365964980,u0,151,2013-04-14 18:40:29
1365966179,1365966381,u0,202,2013-04-14 19:02:59
1365967804,1365968682,u0,878,2013-04-14 19:30:04
1365968892,1365969074,u0,182,2013-04-14 19:48:12
1365969094,1365970446,u0,1352,2013-04-14 19:51:34
1365970477,1365971264,u0,787,2013-04-14 20:14:37
1365971464,1365973986,u0,2522,2013-04-14 20:31:04
1365974237,1365976406,u0,2169,2013-04-14 21:17:17
1365976626,1365977634,u0,1008,2013-04-14 21:57:06
1365983418,1365985123,u0,1705,2013-04-14 23:50:18
1365985364,1365986464,u0,1100,2013-04-15 00:22:44
1365986504,1365986716,u0,212,2013-04-15 00:41:44
1365986726,1365986797,u0,71,2013-04-15 00:45:26
1365987268,1365987480,u0,212,2013-04-15 00:54:28
1365989374,1365990544,u0,1170,2013-04-15 01:29:34
1365992429,1365992490,u0,61,2013-04-15 02:20:29
1366007176,1366007418,u0,242,2013-04-15 06:26:16
1366007649,1366007851,u0,202,2013-04-15 06:34:09
1366033281,1366033664,u0,383,2013-04-15 13:41:21
1366033895,1366033975,u0,80,2013-04-15 13:51:35
1366035148,1366038593,u0,3445,2013-04-15 14:12:28
1366038803,1366039478,u0,675,2013-04-15 15:13:23
1366039719,1366040597,u0,878,2013-04-15 15:28:39
1366041108,1366043680,u0,2572,2013-04-15 15:51:48
1366043701,1366044457,u0,756,2013-04-15 16:35:01
1366045409,1366045570,u0,161,2013-04-15 17:03:29
1366045781,1366045982,u0,201,2013-04-15 17:09:41
1366046203,1366046283,u0,80,2013-04-15 17:16:43
1366046755,1366046795,u0,40,2013-04-15 17:25:55
1366046815,1366046886,u0,71,2013-04-15 17:26:55
1366047126,1366047187,u0,61,2013-04-15 17:32:06
1366048840,1366049314,u0,474,2013-04-15 18:00:40
1366050287,1366050590,u0,303,2013-04-15 18:24:47
1366051071,1366052342,u0,1271,2013-04-15 18:37:51
1366053525,1366054251,u0,726,2013-04-15 19:18:45
1366054722,1366054893,u0,171,2013-04-15 19:38:42
1366055886,1366056007,u0,121,2013-04-15 19:58:06
1366056729,1366056789,u0,60,2013-04-15 20:12:09
1366057992,1366058557,u0,565,2013-04-15 20:33:12
1366058597,1366058920,u0,323,2013-04-15 20:43:17
1366062058,1366062451,u0,393,2013-04-15 21:40:58
1366062672,1366064781,u0,2109,2013-04-15 21:51:12
1366064992,1366065960,u0,968,2013-04-15 22:29:52
1366066200,1366067953,u0,1753,2013-04-15 22:50:00
1366068644,1366070964,u0,2320,2013-04-15 23:30:44
1366071164,1366071386,u0,222,2013-04-16 00:12:44
1366073531,1366073602,u0,71,2013-04-16 00:52:11
1366077902,1366078840,u0,938,2013-04-16 02:05:02
1366079061,1366079192,u0,131,2013-04-16 02:24:21
1366079402,1366080511,u0,1109,2013-04-16 02:30:02
1366081223,1366081385,u0,162,2013-04-16 03:00:23
1366081656,1366084501,u0,2845,2013-04-16 03:07:36
1366084531,1366084793,u0,262,2013-04-16 03:55:31
1366084994,1366085367,u0,373,2013-04-16 04:03:14
1366085597,1366085779,u0,182,2013-04-16 04:13:17
1366085999,1366086312,u0,313,2013-04-16 04:19:59
1366086813,1366087741,u0,928,2013-04-16 04:33:33
1366088022,1366089424,u0,1402,2013-04-16 04:53:42
1366089925,1366090399,u0,474,2013-04-16 05:25:25
1366124765,1366128163,u0,3398,2013-04-16 15:06:05
1366128885,1366128995,u0,110,2013-04-16 16:14:45
1366129956,1366130037,u0,81,2013-04-16 16:32:36
1366130288,1366130388,u0,100,2013-04-16 16:38:08
1366135159,1366141361,u0,6202,2013-04-16 17:59:19
1366141592,1366142257,u0,665,2013-04-16 19:46:32
1366142478,1366143425,u0,947,2013-04-16 20:01:18
1366143927,1366144794,u0,867,2013-04-16 20:25:27
1366145015,1366145498,u0,483,2013-04-16 20:43:35
1366145969,1366146161,u0,192,2013-04-16 20:59:29
1366146382,1366152190,u0,5808,2013-04-16 21:06:22
1366158416,1366158456,u0,40,2013-04-17 00:26:56
1366158687,1366165797,u0,7110,2013-04-17 00:31:27
1366167210,1366167587,u0,377,2013-04-17 02:53:30
1366167818,1366168766,u0,948,2013-04-17 03:03:38
1366169017,1366169319,u0,302,2013-04-17 03:23:37
1366169329,1366169571,u0,242,2013-04-17 03:28:49
1366170293,1366170434,u0,141,2013-04-17 03:44:53
1366170645,1366171481,u0,836,2013-04-17 03:50:45
1366171742,1366172640,u0,898,2013-04-17 04:09:02
1366206784,1366206935,u0,151,2013-04-17 13:53:04
1366207447,1366208539,u0,1092,2013-04-17 14:04:07
1366208539,1366212351,u0,3812,2013-04-17 14:22:19
1366212571,1366217625,u0,5054,2013-04-17 15:29:31
1366217886,1366218109,u0,223,2013-04-17 16:58:06
1366218344,1366218426,u0,82,2013-04-17 17:05:44
1366218667,1366218727,u0,60,2013-04-17 17:11:07
1366220631,1366220954,u0,323,2013-04-17 17:43:51
1366223119,1366223189,u0,70,2013-04-17 18:25:19
1366223420,1366223511,u0,91,2013-04-17 18:30:20
1366224734,1366224865,u0,131,2013-04-17 18:52:14
1366227973,1366228094,u0,121,2013-04-17 19:46:13
1366228565,1366229059,u0,494,2013-04-17 19:56:05
1366229069,1366229130,u0,61,2013-04-17 20:04:29
1366229601,1366234705,u0,5104,2013-04-17 20:13:21
1366235196,1366240612,u0,5416,2013-04-17 21:46:36
1366243480,1366243542,u0,62,2013-04-18 00:04:40
1366245697,1366246161,u0,464,2013-04-18 00:41:37
1366246392,1366247188,u0,796,2013-04-18 00:53:12
1366247418,1366250435,u0,3017,2013-04-18 01:10:18
1366250665,1366255305,u0,4640,2013-04-18 02:04:25
1366297369,1366300322,u0,2953,2013-04-18 15:02:49
1366300522,1366300925,u0,403,2013-04-18 15:55:22
1366301629,1366301750,u0,121,2013-04-18 16:13:49
1366302209,1366302552,u0,343,2013-04-18 16:23:29
1366302593,1366302855,u0,262,2013-04-18 16:29:53
1366307936,1366309883,u0,1947,2013-04-18 17:58:56
1366309913,1366312606,u0,2693,2013-04-18 18:31:53
1366312826,1366314137,u0,1311,2013-04-18 19:20:26
1366314348,1366314448,u0,100,2013-04-18 19:45:48
1366314940,1366315000,u0,60,2013-04-18 19:55:40
1366315251,1366315987,u0,736,2013-04-18 20:00:51
1366316448,1366317426,u0,978,2013-04-18 20:20:48
1366317647,1366317818,u0,171,2013-04-18 20:40:47
1366318320,1366318390,u0,70,2013-04-18 20:52:00
1366318872,1366319477,u0,605,2013-04-18 21:01:12
1366319948,1366320714,u0,766,2013-04-18 21:19:08
1366321216,1366321276,u0,60,2013-04-18 21:40:16
1366321476,1366322535,u0,1059,2013-04-18 21:44:36
1366322735,1366323179,u0,444,2013-04-18 22:05:35
1366323650,1366323982,u0,332,2013-04-18 22:20:50
1366324444,1366324545,u0,101,2013-04-18 22:34:04
1366324565,1366324676,u0,111,2013-04-18 22:36:05
1366324697,1366324777,u0,80,2013-04-18 22:38:17
1366324798,1366324858,u0,60,2013-04-18 22:39:58
1366325329,1366325531,u0,202,2013-04-18 22:48:49
1366326012,1366326184,u0,172,2013-04-18 23:00:12
1366327618,1366328213,u0,595,2013-04-18 23:26:58
1366328454,1366330594,u0,2140,2013-04-18 23:40:54
1366330794,1366332086,u0,1292,2013-04-19 00:19:54
1366332307,1366333932,u0,1625,2013-04-19 00:45:07
1366334163,1366335310,u0,1147,2013-04-19 01:16:03
1366335551,1366336530,u0,979,2013-04-19 01:39:11
1366336741,1366338647,u0,1906,2013-04-19 01:59:01
1366339316,1366343721,u0,4405,2013-04-19 02:41:56
1366345164,1366345305,u0,141,2013-04-19 04:19:24
1366346477,1366347012,u0,535,2013-04-19 04:41:17
1366377308,1366377560,u0,252,2013-04-19 13:15:08
1366377771,1366378013,u0,242,2013-04-19 13:22:51
1366379476,1366379517,u0,41,2013-04-19 13:51:16
1366380008,1366382980,u0,2972,2013-04-19 14:00:08
1366383231,1366384461,u0,1230,2013-04-19 14:53:51
1366384923,1366386324,u0,1401,2013-04-19 15:22:03
1366386545,1366389338,u0,2793,2013-04-19 15:49:05
1366389549,1366390920,u0,1371,2013-04-19 16:39:09
1366391161,1366391232,u0,71,2013-04-19 17:06:01
1366402065,1366402166,u0,101,2013-04-19 20:07:45
1366402407,1366402447,u0,40,2013-04-19 20:13:27
1366402688,1366403324,u0,636,2013-04-19 20:18:08
1366404005,1366404106,u0,101,2013-04-19 20:40:05
1366404317,1366404387,u0,70,2013-04-19 20:45:17
1366405850,1366405910,u0,60,2013-04-19 21:10:50
1366406351,1366407088,u0,737,2013-04-19 21:19:11
1366408291,1366408412,u0,121,2013-04-19 21:51:31
1366408642,1366409298,u0,656,2013-04-19 21:57:22
1366409308,1366409359,u0,51,2013-04-19 22:08:28
1366411073,1366411225,u0,152,2013-04-19 22:37:53
1366411235,1366411447,u0,212,2013-04-19 22:40:35
1366411877,1366411968,u0,91,2013-04-19 22:51:17
1366412900,1366414282,u0,1382,2013-04-19 23:08:20
1366415264,1366415486,u0,222,2013-04-19 23:47:44
1366415517,1366415607,u0,90,2013-04-19 23:51:57
1366416109,1366418843,u0,2734,2013-04-20 00:01:49
1366421990,1366422101,u0,111,2013-04-20 01:39:50
1366422592,1366423238,u0,646,2013-04-20 01:49:52
1366423479,1366425304,u0,1825,2013-04-20 02:04:39
1366425755,1366426360,u0,605,2013-04-20 02:42:35
1366426370,1366426865,u0,495,2013-04-20 02:52:50
1366427075,1366427590,u0,515,2013-04-20 03:04:35
1366427810,1366433177,u0,5367,2013-04-20 03:16:50
1366433388,1366436121,u0,2733,2013-04-20 04:49:48
1366471677,1366471738,u0,61,2013-04-20 15:27:57
1366474113,1366476524,u0,2411,2013-04-20 16:08:33
1366476754,1366477510,u0,756,2013-04-20 16:52:34
1366477721,1366478669,u0,948,2013-04-20 17:08:41
1366478940,1366479394,u0,454,2013-04-20 17:29:00
1366479645,1366480492,u0,847,2013-04-20 17:40:45
1366480733,1366482387,u0,1654,2013-04-20 17:58:53
1366482658,1366482789,u0,131,2013-04-20 18:30:58
1366482999,1366483776,u0,777,2013-04-20 18:36:39
1366483786,1366484038,u0,252,2013-04-20 18:49:46
1366491505,1366491606,u0,101,2013-04-20 20:58:25
1366492348,1366492550,u0,202,2013-04-20 21:12:28
1366492801,1366492862,u0,61,2013-04-20 21:20:01
1366495037,1366495178,u0,141,2013-04-20 21:57:17
1366497323,1366498069,u0,746,2013-04-20 22:35:23
1366498340,1366501608,u0,3268,2013-04-20 22:52:20
1366502079,1366502240,u0,161,2013-04-20 23:54:39
1366505367,1366505468,u0,101,2013-04-21 00:49:27
1366506220,1366506482,u0,262,2013-04-21 01:03:40
1366507214,1366507295,u0,81,2013-04-21 01:20:14
1366507786,1366507927,u0,141,2013-04-21 01:29:46
1366508650,1366509426,u0,776,2013-04-21 01:44:10
1366513275,1366513346,u0,71,2013-04-21 03:01:15
1366513587,1366516360,u0,2773,2013-04-21 03:06:27
1366516590,1366517962,u0,1372,2013-04-21 03:56:30
1366553302,1366553372,u0,70,2013-04-21 14:08:22
1366553623,1366553794,u0,171,2013-04-21 14:13:43
1366553804,1366553945,u0,141,2013-04-21 14:16:44
1366554196,1366554468,u0,272,2013-04-21 14:23:16
1366554699,1366557583,u0,2884,2013-04-21 14:31:39
1366558275,1366558799,u0,524,2013-04-21 15:31:15
1366559009,1366559251,u0,242,2013-04-21 15:43:29
1366559502,1366560511,u0,1009,2013-04-21 15:51:42
1366562682,1366564770,u0,2088,2013-04-21 16:44:42
1366566925,1366567127,u0,202,2013-04-21 17:55:25
1366569282,1366569383,u0,101,2013-04-21 18:34:42
1366570125,1366570196,u0,71,2013-04-21 18:48:45
1366570416,1366570648,u0,232,2013-04-21 18:53:36
1366571622,1366571814,u0,192,2013-04-21 19:13:42
1366572275,1366572396,u0,121,2013-04-21 19:24:35
1366572657,1366573482,u0,825,2013-04-21 19:30:57
1366574685,1366574806,u0,121,2013-04-21 20:04:45
1366575538,1366575749,u0,211,2013-04-21 20:18:58
1366576491,1366577510,u0,1019,2013-04-21 20:34:51
1366577761,1366578124,u0,363,2013-04-21 20:56:01
1366578364,1366578717,u0,353,2013-04-21 21:06:04
1366580893,1366580983,u0,90,2013-04-21 21:48:13
1366581475,1366582685,u0,1210,2013-04-21 21:57:55
1366582916,1366584005,u0,1089,2013-04-21 22:21:56
1366584246,1366584992,u0,746,2013-04-21 22:44:06
1366585493,1366587390,u0,1897,2013-04-21 23:04:53
1366587600,1366587701,u0,101,2013-04-21 23:40:00
1366587731,1366588124,u0,393,2013-04-21 23:42:11
1366588155,1366590848,u0,2693,2013-04-21 23:49:15
1366591319,1366591803,u0,484,2013-04-22 00:41:59
1366592044,1366592387,u0,343,2013-04-22 00:54:04
1366592627,1366592889,u0,262,2013-04-22 01:03:47
1366593350,1366593714,u0,364,2013-04-22 01:15:50
1366593734,1366594329,u0,595,2013-04-22 01:22:14
1366594550,1366597424,u0,2874,2013-04-22 01:35:50
1366597674,1366598451,u0,777,2013-04-22 02:27:54
1366598702,1366599237,u0,535,2013-04-22 02:45:02
1366639614,1366648728,u0,9114,2013-04-22 14:06:54
1366648989,1366649484,u0,495,2013-04-22 16:43:09
1366649934,1366650207,u0,273,2013-04-22 16:58:54
1366652102,1366652737,u0,635,2013-04-22 17:35:02
1366656306,1366656528,u0,222,2013-04-22 18:45:06
1366656979,1366657402,u0,423,2013-04-22 18:56:19
1366657643,1366657693,u0,50,2013-04-22 19:07:23
1366659137,1366659450,u0,313,2013-04-22 19:32:17
1366660893,1366661014,u0,121,2013-04-22 20:01:33
1366667251,1366667322,u0,71,2013-04-22 21:47:31
1366667560,1366670506,u0,2946,2013-04-22 21:52:40
1366670736,1366670908,u0,172,2013-04-22 22:45:36
1366672603,1366672765,u0,162,2013-04-22 23:16:43
1366673246,1366673508,u0,262,2013-04-22 23:27:26
1366673759,1366673981,u0,222,2013-04-22 23:35:59
1366674242,1366675775,u0,1533,2013-04-22 23:44:02
1366676246,1366676610,u0,364,2013-04-23 00:17:26
1366676630,1366678536,u0,1906,2013-04-23 00:23:50
1366678547,1366678738,u0,191,2013-04-23 00:55:47
1366678949,1366679059,u0,110,2013-04-23 01:02:29
1366679080,1366680533,u0,1453,2013-04-23 01:04:40
1366680543,1366681622,u0,1079,2013-04-23 01:29:03
1366681832,1366682508,u0,676,2013-04-23 01:50:32
1366683240,1366684238,u0,998,2013-04-23 02:14:00
1366684509,1366685467,u0,958,2013-04-23 02:35:09
1366686427,1366686659,u0,232,2013-04-23 03:07:07
1366687371,1366688733,u0,1362,2013-04-23 03:22:51
1366726977,1366727189,u0,212,2013-04-23 14:22:57
1366727189,1366727320,u0,131,2013-04-23 14:26:29
1366727801,1366728114,u0,313,2013-04-23 14:36:41
1366729063,1366729134,u0,71,2013-04-23 14:57:43
1366729364,1366731391,u0,2027,2013-04-23 15:02:44
1366731421,1366732864,u0,1443,2013-04-23 15:37:01
1366733087,1366733319,u0,232,2013-04-23 16:04:47
1366734750,1366734962,u0,212,2013-04-23 16:32:30
1366735693,1366735775,u0,82,2013-04-23 16:48:13
1366736014,1366736105,u0,91,2013-04-23 16:53:34
1366736335,1366738171,u0,1836,2013-04-23 16:58:55
1366740367,1366741415,u0,1048,2013-04-23 18:06:07
1366741446,1366743402,u0,1956,2013-04-23 18:24:06
1366743423,1366743463,u0,40,2013-04-23 18:57:03
1366743493,1366743594,u0,101,2013-04-23 18:58:13
1366743614,1366746872,u0,3258,2013-04-23 19:00:14
1366747794,1366750225,u0,2431,2013-04-23 20:09:54
1366750425,1366752190,u0,1765,2013-04-23 20:53:45
1366752421,1366752895,u0,474,2013-04-23 21:27:01
1366753125,1366753861,u0,736,2013-04-23 21:38:45
1366753872,1366757795,u0,3923,2013-04-23 21:51:12
1366761404,1366762049,u0,645,2013-04-23 23:56:44
1366762771,1366764233,u0,1462,2013-04-24 00:19:31
1366764464,1366765150,u0,686,2013-04-24 00:47:44
1366765862,1366766053,u0,191,2013-04-24 01:11:02
1366766254,1366767484,u0,1230,2013-04-24 01:17:34
1366767705,1366768784,u0,1079,2013-04-24 01:41:45
1366768794,1366770115,u0,1321,2013-04-24 01:59:54
1366770346,1366774279,u0,3933,2013-04-24 02:25:46
1366774489,1366776849,u0,2360,2013-04-24 03:34:49
1366777341,1366777623,u0,282,2013-04-24 04:22:21
1366777874,1366778025,u0,151,2013-04-24 04:31:14
1366778265,1366778386,u0,121,2013-04-24 04:37:45
1366778648,1366778779,u0,131,2013-04-24 04:44:08
1366779962,1366780073,u0,111,2013-04-24 05:06:02
1366780554,1366781018,u0,464,2013-04-24 05:15:54
1366781208,1366781440,u0,232,2013-04-24 05:26:48
1366781630,1366781751,u0,121,2013-04-24 05:33:50
1366782243,1366782344,u0,101,2013-04-24 05:44:03
1366782625,1366782796,u0,171,2013-04-24 05:50:25
1366783267,1366783610,u0,343,2013-04-24 06:01:07
1366784593,1366784835,u0,242,2013-04-24 06:23:13
1366785056,1366785177,u0,121,2013-04-24 06:30:56
1366811635,1366811998,u0,363,2013-04-24 13:53:55
1366812209,1366812552,u0,343,2013-04-24 14:03:29
1366812552,1366812622,u0,70,2013-04-24 14:09:12
1366812853,1366812994,u0,141,2013-04-24 14:14:13
1366813266,1366813528,u0,262,2013-04-24 14:21:06
1366814270,1366814421,u0,151,2013-04-24 14:37:50
1366815840,1366816556,u0,716,2013-04-24 15:04:00
1366816787,1366818340,u0,1553,2013-04-24 15:19:47
1366818591,1366820245,u0,1654,2013-04-24 15:49:51
1366820465,1366823063,u0,2598,2013-04-24 16:21:05
1366823274,1366823667,u0,393,2013-04-24 17:07:54
1366824128,1366824411,u0,283,2013-04-24 17:22:08
1366826577,1366826708,u0,131,2013-04-24 18:02:57
1366828130,1366828322,u0,192,2013-04-24 18:28:50
1366828803,1366828873,u0,70,2013-04-24 18:40:03
1366833906,1366836417,u0,2511,2013-04-24 20:05:06
1366836447,1366836639,u0,192,2013-04-24 20:47:27
1366836839,1366839986,u0,3147,2013-04-24 20:53:59
1366840197,1366844251,u0,4054,2013-04-24 21:49:57
1366844462,1366845672,u0,1210,2013-04-24 23:01:02
1366845692,1366845833,u0,141,2013-04-24 23:21:32
1366846084,1366846346,u0,262,2013-04-24 23:28:04
1366846577,1366847596,u0,1019,2013-04-24 23:36:17
1366847826,1366848119,u0,293,2013-04-24 23:57:06
1366848359,1366848611,u0,252,2013-04-25 00:05:59
1366848852,1366848942,u0,90,2013-04-25 00:14:12
1366849394,1366850492,u0,1098,2013-04-25 00:23:14
1366850743,1366850945,u0,202,2013-04-25 00:45:43
1366851667,1366852998,u0,1331,2013-04-25 01:01:07
1366853961,1366855151,u0,1190,2013-04-25 01:39:21
1366855179,1366859851,u0,4672,2013-04-25 01:59:39
1366860070,1366862984,u0,2914,2013-04-25 03:21:10
1366869219,1366869390,u0,171,2013-04-25 05:53:39
1366870613,1366870674,u0,61,2013-04-25 06:16:53
1366893239,1366893683,u0,444,2013-04-25 12:33:59
1366898712,1366898914,u0,202,2013-04-25 14:05:12
1366900588,1366900709,u0,121,2013-04-25 14:36:28
1366901190,1366901241,u0,51,2013-04-25 14:46:30
1366902452,1366902644,u0,192,2013-04-25 15:07:32
1366903115,1366903820,u0,705,2013-04-25 15:18:35
1366982572,1366982632,u0,60,2013-04-26 13:22:52
1366983375,1366983638,u0,263,2013-04-26 13:36:15
1367009577,1367009799,u0,222,2013-04-26 20:52:57
1367010019,1367013326,u0,3307,2013-04-26 21:00:19
1367013567,1367015221,u0,1654,2013-04-26 21:59:27
1367015421,1367017327,u0,1906,2013-04-26 22:30:21
1367017527,1367018255,u0,728,2013-04-26 23:05:27
1367179074,1367179659,u0,585,2013-04-28 19:57:54
1367179659,1367179729,u0,70,2013-04-28 20:07:39
1367179950,1367180424,u0,474,2013-04-28 20:12:30
1367181396,1367181476,u0,80,2013-04-28 20:36:36
1367181717,1367181979,u0,262,2013-04-28 20:41:57
1367182240,1367182563,u0,323,2013-04-28 20:50:40
1367182773,1367183529,u0,756,2013-04-28 20:59:33
1367183750,1367183881,u0,131,2013-04-28 21:15:50
1367187690,1367192591,u0,4901,2013-04-28 22:21:30
1367192832,1367192882,u0,50,2013-04-28 23:47:12
1367193093,1367194163,u0,1070,2013-04-28 23:51:33
1367194393,1367197531,u0,3138,2013-04-29 00:13:13
1367202855,1367204317,u0,1462,2013-04-29 02:34:15
1367205540,1367205671,u0,131,2013-04-29 03:19:00
1367208297,1367208398,u0,101,2013-04-29 04:04:57
1367211004,1367211407,u0,403,2013-04-29 04:50:04
1367211407,1367211488,u0,81,2013-04-29 04:56:47
1367211508,1367211710,u0,202,2013-04-29 04:58:28
1367211710,1367211861,u0,151,2013-04-29 05:01:50
1367212081,1367212233,u0,152,2013-04-29 05:08:01
1367212683,1367212865,u0,182,2013-04-29 05:18:03
1367241226,1367241579,u0,353,2013-04-29 13:13:46
1367241820,1367241971,u0,151,2013-04-29 13:23:40
1367245560,1367246024,u0,464,2013-04-29 14:26:00
1367248189,1367248683,u0,494,2013-04-29 15:09:49
1367248944,1367251799,u0,2855,2013-04-29 15:22:24
1367251829,1367252424,u0,595,2013-04-29 16:10:29
1367254108,1367254249,u0,141,2013-04-29 16:48:28
1367255236,1367255539,u0,303,2013-04-29 17:07:16
1367263957,1367264320,u0,363,2013-04-29 19:32:37
1367266695,1367267180,u0,485,2013-04-29 20:18:15
1367267441,1367267592,u0,151,2013-04-29 20:30:41
1367268805,1367268875,u0,70,2013-04-29 20:53:25
1367268886,1367268956,u0,70,2013-04-29 20:54:46
1367269407,1367269528,u0,121,2013-04-29 21:03:27
1367269769,1367269839,u0,70,2013-04-29 21:09:29
